ds,y,unique_id
2012-12-31,62214.5,CA_3
2013-01-31,64111.0,CA_3
2013-02-28,60994.5,CA_3
2013-03-31,67986.0,CA_3
2013-04-30,67303.0,CA_3
2013-05-31,71734.5,CA_3
2013-06-30,72079.0,CA_3
2013-07-31,76177.5,CA_3
2013-08-31,77963.0,CA_3
2013-09-30,76536.0,CA_3
2013-10-31,77658.0,CA_3
2013-11-30,72662.0,CA_3
2013-12-31,72338.0,CA_3
2014-01-31,75749.0,CA_3
2014-02-28,70876.0,CA_3
2014-03-31,79101.5,CA_3
2014-04-30,79050.5,CA_3
2014-05-31,81142.0,CA_3
2014-06-30,80543.0,CA_3
2014-07-31,82953.0,CA_3
2014-08-31,85776.0,CA_3
2014-09-30,82870.5,CA_3
2014-10-31,85616.5,CA_3
2014-11-30,81262.5,CA_3
2014-12-31,76276.5,CA_3
2015-01-31,82216.5,CA_3
2015-02-28,78282.5,CA_3
2015-03-31,86992.5,CA_3
2015-04-30,84860.0,CA_3
2015-05-31,88662.5,CA_3
2015-06-30,84942.0,CA_3
2015-07-31,88359.0,CA_3
2015-08-31,91075.5,CA_3
2015-09-30,86289.0,CA_3
2015-10-31,89454.0,CA_3
2015-11-30,80620.0,CA_3
2015-12-31,79645.5,CA_3
2016-01-31,85695.0,CA_3
2016-02-29,84802.0,CA_3
2016-03-31,90868.0,CA_3
2016-04-30,90071.5,CA_3
2016-05-31,68173.0,CA_3
2016-06-30,64225.585,CA_3
2016-07-31,66504.895,CA_3
2016-08-31,68383.015,CA_3
2016-09-30,69819.02,CA_3
2016-10-31,80899.55,CA_3
2016-11-30,76088.38500000001,CA_3
2011-01-31,2933.5,CA_4
2011-02-28,25904.5,CA_4
2011-03-31,29026.5,CA_4
2011-04-30,28753.5,CA_4
2011-05-31,29609.5,CA_4
2011-06-30,28443.5,CA_4
2011-07-31,30620.0,CA_4
2011-08-31,30887.0,CA_4
2011-09-30,32360.0,CA_4
2011-10-31,34813.5,CA_4
2011-11-30,32258.0,CA_4
2011-12-31,33810.0,CA_4
2012-01-31,36224.0,CA_4
2012-02-29,34453.5,CA_4
2012-03-31,38235.5,CA_4
2012-04-30,36929.5,CA_4
2012-05-31,37917.0,CA_4
2012-06-30,39126.0,CA_4
2012-07-31,39124.0,CA_4
2012-08-31,40220.0,CA_4
2012-09-30,39554.5,CA_4
2012-10-31,38770.0,CA_4
2012-11-30,36183.0,CA_4
2012-12-31,37622.5,CA_4
2013-01-31,39295.0,CA_4
2013-02-28,37041.5,CA_4
2013-03-31,42588.5,CA_4
2013-04-30,40965.5,CA_4
2013-05-31,43528.5,CA_4
2013-06-30,44145.5,CA_4
2013-07-31,45806.0,CA_4
2013-08-31,46152.0,CA_4
2013-09-30,44933.5,CA_4
2013-10-31,45831.5,CA_4
2013-11-30,42412.0,CA_4
2013-12-31,41852.0,CA_4
2014-01-31,44483.0,CA_4
2014-02-28,41510.5,CA_4
2014-03-31,46558.0,CA_4
2014-04-30,45506.0,CA_4
2014-05-31,46569.0,CA_4
2014-06-30,47412.5,CA_4
2014-07-31,47379.0,CA_4
2014-08-31,48672.0,CA_4
2014-09-30,47928.5,CA_4
2014-10-31,50846.0,CA_4
2014-11-30,46849.0,CA_4
2014-12-31,45090.0,CA_4
2015-01-31,47950.0,CA_4
2015-02-28,45178.5,CA_4
2015-03-31,50786.0,CA_4
2015-04-30,49613.5,CA_4
2015-05-31,52667.0,CA_4
2015-06-30,50347.5,CA_4
2015-07-31,51502.0,CA_4
2015-08-31,52971.0,CA_4
2015-09-30,51334.0,CA_4
2015-10-31,54229.0,CA_4
2015-11-30,48866.0,CA_4
2015-12-31,47799.5,CA_4
2016-01-31,52530.5,CA_4
2016-02-29,49895.0,CA_4
2016-03-31,55767.0,CA_4
2016-04-30,56603.0,CA_4
2016-05-31,43929.5,CA_4
2016-06-30,41108.36,CA_4
2016-07-31,41721.87,CA_4
2016-08-31,43852.195,CA_4
2016-09-30,42945.44,CA_4
2016-10-31,45688.3,CA_4
2016-11-30,39669.715000000004,CA_4
2011-01-31,7.5,FOODS_2_181_CA_3_evaluation
2011-02-28,70.0,FOODS_2_181_CA_3_evaluation
2011-03-31,74.5,FOODS_2_181_CA_3_evaluation
2011-04-30,74.0,FOODS_2_181_CA_3_evaluation
2011-05-31,68.5,FOODS_2_181_CA_3_evaluation
2011-06-30,75.0,FOODS_2_181_CA_3_evaluation
2011-07-31,77.5,FOODS_2_181_CA_3_evaluation
2011-08-31,77.0,FOODS_2_181_CA_3_evaluation
2011-09-30,75.0,FOODS_2_181_CA_3_evaluation
2011-10-31,74.0,FOODS_2_181_CA_3_evaluation
2011-11-30,74.5,FOODS_2_181_CA_3_evaluation
2011-12-31,74.5,FOODS_2_181_CA_3_evaluation
2012-01-31,77.5,FOODS_2_181_CA_3_evaluation
2012-02-29,72.5,FOODS_2_181_CA_3_evaluation
2012-03-31,74.5,FOODS_2_181_CA_3_evaluation
2012-04-30,72.5,FOODS_2_181_CA_3_evaluation
2012-05-31,77.0,FOODS_2_181_CA_3_evaluation
2012-06-30,73.5,FOODS_2_181_CA_3_evaluation
2012-07-31,77.5,FOODS_2_181_CA_3_evaluation
2012-08-31,77.0,FOODS_2_181_CA_3_evaluation
2012-09-30,71.5,FOODS_2_181_CA_3_evaluation
2012-10-31,74.0,FOODS_2_181_CA_3_evaluation
2012-11-30,75.0,FOODS_2_181_CA_3_evaluation
2012-12-31,72.5,FOODS_2_181_CA_3_evaluation
2013-01-31,76.5,FOODS_2_181_CA_3_evaluation
2013-02-28,70.0,FOODS_2_181_CA_3_evaluation
2013-03-31,76.0,FOODS_2_181_CA_3_evaluation
2013-04-30,75.0,FOODS_2_181_CA_3_evaluation
2013-05-31,77.0,FOODS_2_181_CA_3_evaluation
2013-06-30,75.0,FOODS_2_181_CA_3_evaluation
2013-07-31,77.0,FOODS_2_181_CA_3_evaluation
2013-08-31,77.5,FOODS_2_181_CA_3_evaluation
2013-09-30,75.0,FOODS_2_181_CA_3_evaluation
2013-10-31,77.0,FOODS_2_181_CA_3_evaluation
2013-11-30,74.5,FOODS_2_181_CA_3_evaluation
2013-12-31,75.0,FOODS_2_181_CA_3_evaluation
2014-01-31,77.0,FOODS_2_181_CA_3_evaluation
2014-02-28,69.5,FOODS_2_181_CA_3_evaluation
2014-03-31,77.5,FOODS_2_181_CA_3_evaluation
2014-04-30,62.5,FOODS_2_181_CA_3_evaluation
2014-05-31,75.0,FOODS_2_181_CA_3_evaluation
2014-06-30,75.0,FOODS_2_181_CA_3_evaluation
2014-07-31,77.5,FOODS_2_181_CA_3_evaluation
2014-08-31,77.5,FOODS_2_181_CA_3_evaluation
2014-09-30,74.0,FOODS_2_181_CA_3_evaluation
2014-10-31,77.5,FOODS_2_181_CA_3_evaluation
2014-11-30,73.5,FOODS_2_181_CA_3_evaluation
2014-12-31,75.0,FOODS_2_181_CA_3_evaluation
2015-01-31,77.5,FOODS_2_181_CA_3_evaluation
2015-02-28,70.0,FOODS_2_181_CA_3_evaluation
2015-03-31,73.5,FOODS_2_181_CA_3_evaluation
2015-04-30,72.5,FOODS_2_181_CA_3_evaluation
2015-05-31,77.0,FOODS_2_181_CA_3_evaluation
2015-06-30,75.0,FOODS_2_181_CA_3_evaluation
2015-07-31,77.5,FOODS_2_181_CA_3_evaluation
2015-08-31,77.5,FOODS_2_181_CA_3_evaluation
2015-09-30,75.0,FOODS_2_181_CA_3_evaluation
2015-10-31,77.5,FOODS_2_181_CA_3_evaluation
2015-11-30,73.5,FOODS_2_181_CA_3_evaluation
2015-12-31,55.0,FOODS_2_181_CA_3_evaluation
2016-01-31,75.0,FOODS_2_181_CA_3_evaluation
2016-02-29,72.5,FOODS_2_181_CA_3_evaluation
2016-03-31,77.5,FOODS_2_181_CA_3_evaluation
2016-04-30,75.0,FOODS_2_181_CA_3_evaluation
2016-05-31,53.5,FOODS_2_181_CA_3_evaluation
2016-06-30,48.975,FOODS_2_181_CA_3_evaluation
2016-07-31,49.815000000000005,FOODS_2_181_CA_3_evaluation
2016-08-31,48.980000000000004,FOODS_2_181_CA_3_evaluation
2016-09-30,41.645,FOODS_2_181_CA_3_evaluation
2016-10-31,47.84,FOODS_2_181_CA_3_evaluation
2016-11-30,39.285000000000004,FOODS_2_181_CA_3_evaluation
2011-01-31,7.5,FOODS_2_181_TX_1_evaluation
2011-02-28,60.0,FOODS_2_181_TX_1_evaluation
2011-03-31,62.5,FOODS_2_181_TX_1_evaluation
2011-04-30,75.0,FOODS_2_181_TX_1_evaluation
2011-05-31,77.5,FOODS_2_181_TX_1_evaluation
2011-06-30,75.0,FOODS_2_181_TX_1_evaluation
2011-07-31,77.5,FOODS_2_181_TX_1_evaluation
2011-08-31,77.5,FOODS_2_181_TX_1_evaluation
2011-09-30,75.0,FOODS_2_181_TX_1_evaluation
2011-10-31,77.5,FOODS_2_181_TX_1_evaluation
2011-11-30,72.5,FOODS_2_181_TX_1_evaluation
2011-12-31,71.0,FOODS_2_181_TX_1_evaluation
2012-01-31,77.5,FOODS_2_181_TX_1_evaluation
2012-02-29,72.5,FOODS_2_181_TX_1_evaluation
2012-03-31,77.0,FOODS_2_181_TX_1_evaluation
2012-04-30,73.0,FOODS_2_181_TX_1_evaluation
2012-05-31,77.5,FOODS_2_181_TX_1_evaluation
2012-06-30,73.5,FOODS_2_181_TX_1_evaluation
2012-07-31,77.5,FOODS_2_181_TX_1_evaluation
2012-08-31,76.0,FOODS_2_181_TX_1_evaluation
2012-09-30,74.5,FOODS_2_181_TX_1_evaluation
2012-10-31,77.5,FOODS_2_181_TX_1_evaluation
2012-11-30,74.0,FOODS_2_181_TX_1_evaluation
2012-12-31,75.0,FOODS_2_181_TX_1_evaluation
2013-01-31,72.5,FOODS_2_181_TX_1_evaluation
2013-02-28,67.5,FOODS_2_181_TX_1_evaluation
2013-03-31,77.0,FOODS_2_181_TX_1_evaluation
2013-04-30,75.0,FOODS_2_181_TX_1_evaluation
2013-05-31,77.5,FOODS_2_181_TX_1_evaluation
2013-06-30,72.5,FOODS_2_181_TX_1_evaluation
2013-07-31,74.5,FOODS_2_181_TX_1_evaluation
2013-08-31,70.5,FOODS_2_181_TX_1_evaluation
2013-09-30,75.0,FOODS_2_181_TX_1_evaluation
2013-10-31,77.5,FOODS_2_181_TX_1_evaluation
2013-11-30,74.5,FOODS_2_181_TX_1_evaluation
2013-12-31,75.0,FOODS_2_181_TX_1_evaluation
2014-01-31,77.5,FOODS_2_181_TX_1_evaluation
2014-02-28,65.0,FOODS_2_181_TX_1_evaluation
2014-03-31,77.5,FOODS_2_181_TX_1_evaluation
2014-04-30,75.0,FOODS_2_181_TX_1_evaluation
2014-05-31,77.5,FOODS_2_181_TX_1_evaluation
2014-06-30,75.0,FOODS_2_181_TX_1_evaluation
2014-07-31,77.5,FOODS_2_181_TX_1_evaluation
2014-08-31,77.5,FOODS_2_181_TX_1_evaluation
2014-09-30,75.0,FOODS_2_181_TX_1_evaluation
2014-10-31,77.5,FOODS_2_181_TX_1_evaluation
2014-11-30,72.0,FOODS_2_181_TX_1_evaluation
2014-12-31,75.0,FOODS_2_181_TX_1_evaluation
2015-01-31,62.5,FOODS_2_181_TX_1_evaluation
2015-02-28,70.0,FOODS_2_181_TX_1_evaluation
2015-03-31,77.5,FOODS_2_181_TX_1_evaluation
2015-04-30,75.0,FOODS_2_181_TX_1_evaluation
2015-05-31,77.5,FOODS_2_181_TX_1_evaluation
2015-06-30,75.0,FOODS_2_181_TX_1_evaluation
2015-07-31,77.5,FOODS_2_181_TX_1_evaluation
2015-08-31,77.5,FOODS_2_181_TX_1_evaluation
2015-09-30,75.0,FOODS_2_181_TX_1_evaluation
2015-10-31,77.0,FOODS_2_181_TX_1_evaluation
2015-11-30,73.0,FOODS_2_181_TX_1_evaluation
2015-12-31,74.5,FOODS_2_181_TX_1_evaluation
2016-01-31,77.5,FOODS_2_181_TX_1_evaluation
2016-02-29,72.5,FOODS_2_181_TX_1_evaluation
2016-03-31,77.0,FOODS_2_181_TX_1_evaluation
2016-04-30,75.0,FOODS_2_181_TX_1_evaluation
2016-05-31,55.0,FOODS_2_181_TX_1_evaluation
2016-06-30,48.82666666666667,FOODS_2_181_TX_1_evaluation
2016-07-31,51.361666666666665,FOODS_2_181_TX_1_evaluation
2016-08-31,50.526666666666664,FOODS_2_181_TX_1_evaluation
2016-09-30,42.775416666666665,FOODS_2_181_TX_1_evaluation
2016-10-31,47.275416666666665,FOODS_2_181_TX_1_evaluation
2016-11-30,39.385416666666664,FOODS_2_181_TX_1_evaluation
2011-01-31,7.5,FOODS_2_347_CA_3_evaluation
2011-02-28,70.0,FOODS_2_347_CA_3_evaluation
2011-03-31,74.5,FOODS_2_347_CA_3_evaluation
2011-04-30,75.0,FOODS_2_347_CA_3_evaluation
2011-05-31,60.5,FOODS_2_347_CA_3_evaluation
2011-06-30,58.5,FOODS_2_347_CA_3_evaluation
2011-07-31,76.0,FOODS_2_347_CA_3_evaluation
2011-08-31,77.5,FOODS_2_347_CA_3_evaluation
2011-09-30,75.0,FOODS_2_347_CA_3_evaluation
2011-10-31,77.5,FOODS_2_347_CA_3_evaluation
2011-11-30,75.0,FOODS_2_347_CA_3_evaluation
2011-12-31,75.0,FOODS_2_347_CA_3_evaluation
2012-01-31,62.0,FOODS_2_347_CA_3_evaluation
2012-02-29,72.5,FOODS_2_347_CA_3_evaluation
2012-03-31,77.5,FOODS_2_347_CA_3_evaluation
2012-04-30,73.5,FOODS_2_347_CA_3_evaluation
2012-05-31,77.5,FOODS_2_347_CA_3_evaluation
2012-06-30,75.0,FOODS_2_347_CA_3_evaluation
2012-07-31,77.5,FOODS_2_347_CA_3_evaluation
2012-08-31,77.5,FOODS_2_347_CA_3_evaluation
2012-09-30,75.0,FOODS_2_347_CA_3_evaluation
2012-10-31,77.5,FOODS_2_347_CA_3_evaluation
2012-11-30,72.5,FOODS_2_347_CA_3_evaluation
2012-12-31,75.0,FOODS_2_347_CA_3_evaluation
2013-01-31,77.5,FOODS_2_347_CA_3_evaluation
2013-02-28,70.0,FOODS_2_347_CA_3_evaluation
2013-03-31,77.5,FOODS_2_347_CA_3_evaluation
2013-04-30,74.5,FOODS_2_347_CA_3_evaluation
2013-05-31,77.5,FOODS_2_347_CA_3_evaluation
2013-06-30,75.0,FOODS_2_347_CA_3_evaluation
2013-07-31,77.5,FOODS_2_347_CA_3_evaluation
2013-08-31,77.0,FOODS_2_347_CA_3_evaluation
2013-09-30,75.0,FOODS_2_347_CA_3_evaluation
2013-10-31,77.5,FOODS_2_347_CA_3_evaluation
2013-11-30,73.5,FOODS_2_347_CA_3_evaluation
2013-12-31,75.0,FOODS_2_347_CA_3_evaluation
2014-01-31,76.0,FOODS_2_347_CA_3_evaluation
2014-02-28,65.0,FOODS_2_347_CA_3_evaluation
2014-03-31,77.0,FOODS_2_347_CA_3_evaluation
2014-04-30,66.5,FOODS_2_347_CA_3_evaluation
2014-05-31,76.0,FOODS_2_347_CA_3_evaluation
2014-06-30,75.0,FOODS_2_347_CA_3_evaluation
2014-07-31,77.5,FOODS_2_347_CA_3_evaluation
2014-08-31,77.5,FOODS_2_347_CA_3_evaluation
2014-09-30,72.5,FOODS_2_347_CA_3_evaluation
2014-10-31,72.5,FOODS_2_347_CA_3_evaluation
2014-11-30,72.5,FOODS_2_347_CA_3_evaluation
2014-12-31,75.0,FOODS_2_347_CA_3_evaluation
2015-01-31,77.0,FOODS_2_347_CA_3_evaluation
2015-02-28,70.0,FOODS_2_347_CA_3_evaluation
2015-03-31,77.5,FOODS_2_347_CA_3_evaluation
2015-04-30,75.0,FOODS_2_347_CA_3_evaluation
2015-05-31,77.5,FOODS_2_347_CA_3_evaluation
2015-06-30,75.0,FOODS_2_347_CA_3_evaluation
2015-07-31,77.5,FOODS_2_347_CA_3_evaluation
2015-08-31,77.5,FOODS_2_347_CA_3_evaluation
2015-09-30,72.5,FOODS_2_347_CA_3_evaluation
2015-10-31,72.5,FOODS_2_347_CA_3_evaluation
2015-11-30,72.5,FOODS_2_347_CA_3_evaluation
2015-12-31,62.5,FOODS_2_347_CA_3_evaluation
2016-01-31,77.5,FOODS_2_347_CA_3_evaluation
2016-02-29,72.5,FOODS_2_347_CA_3_evaluation
2016-03-31,77.5,FOODS_2_347_CA_3_evaluation
2016-04-30,75.0,FOODS_2_347_CA_3_evaluation
2016-05-31,53.5,FOODS_2_347_CA_3_evaluation
2016-06-30,41.5225,FOODS_2_347_CA_3_evaluation
2016-07-31,40.875952380952384,FOODS_2_347_CA_3_evaluation
2016-08-31,37.7527380952381,FOODS_2_347_CA_3_evaluation
2016-09-30,27.7877380952381,FOODS_2_347_CA_3_evaluation
2016-10-31,22.7927380952381,FOODS_2_347_CA_3_evaluation
2016-11-30,18.7027380952381,FOODS_2_347_CA_3_evaluation
2011-01-31,7.5,FOODS_2_371_CA_3_evaluation
2011-02-28,69.5,FOODS_2_371_CA_3_evaluation
2011-03-31,71.0,FOODS_2_371_CA_3_evaluation
2011-04-30,75.0,FOODS_2_371_CA_3_evaluation
2011-05-31,77.0,FOODS_2_371_CA_3_evaluation
2011-06-30,75.0,FOODS_2_371_CA_3_evaluation
2011-07-31,77.5,FOODS_2_371_CA_3_evaluation
2011-08-31,77.5,FOODS_2_371_CA_3_evaluation
2011-09-30,75.0,FOODS_2_371_CA_3_evaluation
2011-10-31,77.5,FOODS_2_371_CA_3_evaluation
2011-11-30,71.5,FOODS_2_371_CA_3_evaluation
2011-12-31,75.0,FOODS_2_371_CA_3_evaluation
2012-01-31,77.5,FOODS_2_371_CA_3_evaluation
2012-02-29,72.5,FOODS_2_371_CA_3_evaluation
2012-03-31,77.5,FOODS_2_371_CA_3_evaluation
2012-04-30,75.0,FOODS_2_371_CA_3_evaluation
2012-05-31,77.5,FOODS_2_371_CA_3_evaluation
2012-06-30,75.0,FOODS_2_371_CA_3_evaluation
2012-07-31,77.5,FOODS_2_371_CA_3_evaluation
2012-08-31,77.5,FOODS_2_371_CA_3_evaluation
2012-09-30,75.0,FOODS_2_371_CA_3_evaluation
2012-10-31,76.5,FOODS_2_371_CA_3_evaluation
2012-11-30,68.5,FOODS_2_371_CA_3_evaluation
2012-12-31,75.0,FOODS_2_371_CA_3_evaluation
2013-01-31,75.0,FOODS_2_371_CA_3_evaluation
2013-02-28,69.0,FOODS_2_371_CA_3_evaluation
2013-03-31,77.5,FOODS_2_371_CA_3_evaluation
2013-04-30,75.0,FOODS_2_371_CA_3_evaluation
2013-05-31,77.5,FOODS_2_371_CA_3_evaluation
2013-06-30,74.5,FOODS_2_371_CA_3_evaluation
2013-07-31,77.5,FOODS_2_371_CA_3_evaluation
2013-08-31,75.5,FOODS_2_371_CA_3_evaluation
2013-09-30,74.0,FOODS_2_371_CA_3_evaluation
2013-10-31,75.5,FOODS_2_371_CA_3_evaluation
2013-11-30,72.0,FOODS_2_371_CA_3_evaluation
2013-12-31,72.0,FOODS_2_371_CA_3_evaluation
2014-01-31,77.5,FOODS_2_371_CA_3_evaluation
2014-02-28,68.5,FOODS_2_371_CA_3_evaluation
2014-03-31,77.5,FOODS_2_371_CA_3_evaluation
2014-04-30,58.0,FOODS_2_371_CA_3_evaluation
2014-05-31,76.0,FOODS_2_371_CA_3_evaluation
2014-06-30,75.0,FOODS_2_371_CA_3_evaluation
2014-07-31,72.5,FOODS_2_371_CA_3_evaluation
2014-08-31,77.5,FOODS_2_371_CA_3_evaluation
2014-09-30,73.0,FOODS_2_371_CA_3_evaluation
2014-10-31,77.5,FOODS_2_371_CA_3_evaluation
2014-11-30,72.0,FOODS_2_371_CA_3_evaluation
2014-12-31,74.5,FOODS_2_371_CA_3_evaluation
2015-01-31,76.5,FOODS_2_371_CA_3_evaluation
2015-02-28,68.5,FOODS_2_371_CA_3_evaluation
2015-03-31,75.0,FOODS_2_371_CA_3_evaluation
2015-04-30,72.0,FOODS_2_371_CA_3_evaluation
2015-05-31,77.0,FOODS_2_371_CA_3_evaluation
